Game Completed Date,Team,Outcome,Task Completed,All Tasks Completed,Murdered,Imposter Kills,Game Length,Ejected,Sabotages Fixed,Time to complete all tasks,Rank Change,Region/Game Code
11/27/2020 at 8:45:32 pm EST,Crewmate,Win,8,Yes,No,-,16m 29s,Yes,1,11m 40s,++,Europe / UOOUCF
11/27/2020 at 8:26:14 pm EST,Crewmate,Loss,8,Yes,Yes,-,11m 22s,No,0,04m 50s,--,Europe / UOOUCF
11/27/2020 at 8:14:26 pm EST,Imposter,Loss,-,-,-,3,10m 18s,Yes,N/A,-,-,Europe / UOOUCF
11/27/2020 at 8:02:28 pm EST,Crewmate,Win,8,Yes,No,-,11m 44s,No,1,09m 04s,++,Europe / UOOUCF
11/27/2020 at 7:49:38 pm EST,Crewmate,Win,5,No,No,-,08m 30s,No,0,-,++,Europe / UOOUCF
11/27/2020 at 7:39:12 pm EST,Crewmate,Win,8,Yes,Yes,-,12m 35s,No,0,10m 41s,++,Europe / UOOUCF
11/27/2020 at 7:24:23 pm EST,Crewmate,Win,7,Yes,No,-,16m 36s,No,1,06m 14s,++,Europe / BDYOXQ
11/27/2020 at 7:01:11 pm EST,Crewmate,Win,6,Yes,Yes,-,15m 40s,No,0,04m 58s,++,Europe / DBKSWQ
11/27/2020 at 6:44:27 pm EST,Crewmate,Win,7,Yes,No,-,18m 35s,No,2,05m 34s,++,Europe / CMESWQ
11/27/2020 at 6:21:05 pm EST,Crewmate,Win,7,Yes,Yes,-,13m 57s,No,0,07m 13s,++,Europe / CMESWQ
11/27/2020 at 6:03:41 pm EST,Crewmate,Loss,7,Yes,No,-,17m 00s,No,0,09m 34s,--,Europe / CMESWQ
11/27/2020 at 5:43:53 pm EST,Crewmate,Win,7,Yes,Yes,-,20m 08s,No,0,11m 22s,++,Europe / CMESWQ
11/27/2020 at 5:19:40 pm EST,Crewmate,Win,7,Yes,Yes,-,14m 54s,No,0,07m 02s,++,Europe / CMESWQ
11/27/2020 at 5:03:44 pm EST,Crewmate,Win,7,Yes,No,-,14m 48s,No,1,06m 10s,++,Europe / CMESWQ
11/27/2020 at 4:45:07 pm EST,Crewmate,Win,7,Yes,Yes,-,17m 29s,No,0,11m 29s,++,Europe / CMESWQ
11/27/2020 at 4:22:35 pm EST,Crewmate,Loss,7,Yes,No,-,12m 11s,No,1,02m 31s,--,Europe / CMESWQ
11/27/2020 at 3:57:29 pm EST,Crewmate,Loss,7,Yes,Yes,-,13m 41s,No,1,13m 25s,--,Europe / ACLNSF
11/27/2020 at 12:49:45 am EST,Imposter,Win,-,-,-,4,15m 15s,No,N/A,-,+++,Europe / ATIEWQ
11/27/2020 at 12:31:05 am EST,Crewmate,Loss,7,Yes,No,-,12m 46s,No,0,09m 26s,--,Europe / ATIEWQ
11/27/2020 at 12:17:38 am EST,Crewmate,Win,7,Yes,No,-,16m 01s,No,2,08m 30s,++,Europe / ATIEWQ
11/26/2020 at 11:54:22 pm EST,Crewmate,Win,7,Yes,Yes,-,13m 19s,No,2,05m 30s,++,Europe / ATIEWQ
11/26/2020 at 11:31:45 pm EST,Crewmate,Win,8,Yes,Yes,-,16m 33s,No,0,16m 32s,++,Europe / SJHCDF
11/26/2020 at 11:13:04 pm EST,Crewmate,Win,4,No,Yes,-,08m 43s,No,0,-,++,Europe / SJHCDF
11/26/2020 at 11:01:32 pm EST,Crewmate,Loss,4,No,Yes,-,10m 31s,No,0,-,---,Europe / SJHCDF
11/26/2020 at 10:45:47 pm EST,Imposter,Loss,-,-,-,1,06m 47s,No,N/A,-,--,Europe / SJHCDF
11/26/2020 at 10:36:27 pm EST,Crewmate,Win,8,Yes,No,-,08m 52s,No,1,06m 34s,++,Europe / SJHCDF
11/26/2020 at 10:25:16 pm EST,Crewmate,Loss,5,No,No,-,06m 01s,No,0,-,---,Europe / SJHCDF
11/26/2020 at 10:11:47 pm EST,Crewmate,Win,8,Yes,No,-,15m 52s,No,1,05m 49s,++,Europe / SJHCDF
11/26/2020 at 9:49:16 pm EST,Crewmate,Win,8,Yes,No,-,11m 01s,No,0,09m 06s,++,Europe / SJHCDF
11/26/2020 at 9:34:25 pm EST,Crewmate,Win,8,Yes,No,-,19m 35s,No,0,12m 38s,++,Europe / SJHCDF
11/26/2020 at 9:10:24 pm EST,Crewmate,Loss,8,Yes,No,-,19m 38s,No,1,05m 30s,--,Europe / SJHCDF
11/26/2020 at 8:46:55 pm EST,Crewmate,Loss,6,No,No,-,11m 20s,No,1,-,---,Europe / SJHCDF
11/26/2020 at 8:30:23 pm EST,Crewmate,Win,5,No,No,-,07m 22s,No,1,-,++,Europe / SJHCDF
11/26/2020 at 8:16:01 pm EST,Crewmate,Win,7,No,Yes,-,05m 42s,No,0,-,++,Europe / SJHCDF
11/26/2020 at 8:04:33 pm EST,Crewmate,Win,7,Yes,Yes,-,16m 38s,No,0,06m 17s,++,Europe / IMZDKF
11/26/2020 at 7:15:17 pm EST,Crewmate,Win,7,Yes,No,-,19m 29s,No,1,18m 30s,++,Europe / IMZDKF
11/26/2020 at 6:53:39 pm EST,Crewmate,Win,7,Yes,Yes,-,15m 26s,No,1,07m 21s,++,Europe / IMZDKF
11/26/2020 at 6:29:24 pm EST,Crewmate,Loss,5,No,Yes,-,09m 08s,No,0,-,---,Europe / IMZDKF
11/26/2020 at 6:18:20 pm EST,Crewmate,Win,7,Yes,Yes,-,11m 44s,No,0,07m 51s,++,Europe / IMZDKF
11/26/2020 at 6:03:59 pm EST,Crewmate,Loss,7,Yes,Yes,-,19m 08s,No,3,06m 15s,--,Europe / IMZDKF
11/26/2020 at 5:43:14 pm EST,Crewmate,Win,6,No,No,-,09m 36s,No,0,-,++,Europe / IMZDKF
11/26/2020 at 5:29:57 pm EST,Imposter,Win,-,-,-,3,08m 44s,No,N/A,-,+++,Europe / IMZDKF
11/26/2020 at 5:19:32 pm EST,Crewmate,Win,7,Yes,No,-,10m 38s,No,0,09m 38s,++,Europe / IMZDKF
11/26/2020 at 5:04:48 pm EST,Imposter,Win,-,-,-,3,16m 51s,No,N/A,-,+++,Europe / IMZDKF
11/26/2020 at 4:45:42 pm EST,Crewmate,Win,7,Yes,Yes,-,11m 06s,No,0,06m 15s,++,Europe / IMZDKF
11/26/2020 at 4:33:19 pm EST,Crewmate,Win,6,No,No,-,06m 08s,No,2,-,++,Europe / IMZDKF
11/26/2020 at 2:14:35 pm EST,Crewmate,Win,7,Yes,No,-,19m 41s,No,3,09m 25s,++,Europe / QKUZDF
11/26/2020 at 1:52:05 pm EST,Crewmate,Win,4,No,No,-,15m 45s,No,0,-,++,Europe / QKUZDF
11/26/2020 at 1:29:20 pm EST,Imposter,Loss,-,-,-,4,16m 33s,Yes,N/A,-,-,Europe / QKUZDF
11/26/2020 at 1:12:02 pm EST,Imposter,Loss,-,-,-,1,10m 06s,Yes,N/A,-,--,Europe / QKUZDF
11/26/2020 at 12:59:34 pm EST,Imposter,Win,-,-,-,1,03m 50s,No,N/A,-,N/A,Europe / QKUZDF
11/26/2020 at 12:53:23 pm EST,Crewmate,Win,7,Yes,No,-,06m 19s,No,1,05m 16s,++,Europe / QKUZDF
11/26/2020 at 12:46:42 pm EST,Imposter,Loss,-,-,-,1,06m 46s,No,N/A,-,--,Europe / QKUZDF
11/25/2020 at 2:09:55 am EST,Imposter,Win,-,-,-,2,14m 12s,No,N/A,-,+++,Europe / MRISXQ
11/25/2020 at 1:54:29 am EST,Crewmate,Win,3,No,Yes,-,11m 03s,No,1,-,++,Europe / MRISXQ
11/25/2020 at 1:40:10 am EST,Crewmate,Win,7,Yes,No,-,11m 08s,No,0,09m 53s,++,Europe / LGXHBF
11/25/2020 at 1:26:51 am EST,Imposter,Win,-,-,-,2,16m 41s,No,N/A,-,+++,Europe / LGXHBF
11/25/2020 at 1:07:24 am EST,Crewmate,Win,7,Yes,No,-,13m 42s,No,0,12m 50s,++,Europe / LGXHBF
11/25/2020 at 12:52:32 am EST,Crewmate,Win,7,Yes,No,-,14m 26s,No,1,09m 39s,++,Europe / LGXHBF
11/25/2020 at 12:36:06 am EST,Crewmate,Win,0,No,Yes,-,15m 12s,No,0,-,N/A,Europe / LGXHBF
11/25/2020 at 12:18:37 am EST,Imposter,Win,-,-,-,2,04m 09s,No,N/A,-,N/A,Europe / LGXHBF
11/25/2020 at 12:12:48 am EST,Crewmate,Win,1,No,No,-,02m 17s,No,0,-,N/A,Europe / KMHHGF
11/25/2020 at 12:04:56 am EST,Crewmate,Win,1,No,No,-,03m 20s,No,0,-,N/A,Europe / URPGIF
