Game Completed Date,Team,Outcome,Task Completed,All Tasks Completed,Murdered,Imposter Kills,Game Length,Ejected,Sabotages Fixed,Time to complete all tasks,Rank Change,Region/Game Code
12/10/2020 at 12:26:19 am EST,Crewmate,Win,1,No,No,-,02m 27s,No,0,-,N/A,Europe / KTQRWQ
12/10/2020 at 12:22:45 am EST,Crewmate,Win,3,No,No,-,04m 53s,No,1,-,N/A,Europe / KTQRWQ
12/10/2020 at 12:10:31 am EST,Crewmate,Win,1,No,Yes,-,05m 24s,No,0,-,++,Europe / BNDUNF
12/09/2020 at 11:52:22 pm EST,Imposter,Loss,-,-,-,2,19m 39s,No,N/A,-,-,Europe / BNDUNF
12/09/2020 at 11:29:42 pm EST,Crewmate,Loss,2,No,Yes,-,10m 19s,No,0,-,---,Europe / BNDUNF
12/09/2020 at 11:18:13 pm EST,Imposter,Win,-,-,-,5,12m 43s,No,N/A,-,+++,Europe / BNDUNF
12/09/2020 at 11:04:05 pm EST,Crewmate,Win,8,Yes,No,-,14m 01s,No,1,09m 28s,++,Europe / BNDUNF
12/09/2020 at 10:49:00 pm EST,Imposter,Win,-,-,-,1,15m 50s,No,N/A,-,+++,Europe / BNDUNF
12/09/2020 at 10:28:26 pm EST,Crewmate,Win,3,No,No,-,12m 58s,No,0,-,++,Europe / BNDUNF
12/09/2020 at 10:13:30 pm EST,Imposter,Loss,-,-,-,2,14m 59s,No,N/A,-,-,Europe / BNDUNF
12/09/2020 at 9:48:17 pm EST,Crewmate,Win,8,Yes,No,-,11m 17s,No,2,11m 16s,++,Europe / EUUZDF
12/09/2020 at 9:32:11 pm EST,Crewmate,Win,8,Yes,Yes,-,22m 15s,No,3,14m 00s,++,Europe / EUUZDF
12/09/2020 at 9:06:43 pm EST,Imposter,Loss,-,-,-,2,12m 54s,Yes,N/A,-,-,Europe / EUUZDF
12/09/2020 at 1:14:19 am EST,Crewmate,Win,5,No,Yes,-,15m 12s,No,0,-,++,NA / TVPSDF
12/09/2020 at 12:56:36 am EST,Crewmate,Win,4,No,No,-,09m 36s,No,0,-,++,NA / TVPSDF
12/09/2020 at 12:39:08 am EST,Imposter,Win,-,-,-,1,18m 16s,No,N/A,-,+++,NA / TVPSDF
12/09/2020 at 12:19:28 am EST,Crewmate,Win,5,No,No,-,10m 28s,No,0,-,++,NA / TVPSDF
12/09/2020 at 12:03:36 am EST,Crewmate,Win,7,No,No,-,12m 03s,No,0,-,++,Europe / VTTXQQ
12/08/2020 at 11:48:45 pm EST,Crewmate,Win,7,No,No,-,15m 30s,No,1,-,++,Europe / VTTXQQ
12/08/2020 at 11:27:16 pm EST,Imposter,Win,-,-,-,3,11m 55s,No,N/A,-,+++,Europe / VTTXQQ
12/08/2020 at 11:14:33 pm EST,Crewmate,Loss,8,Yes,Yes,-,12m 02s,No,0,05m 28s,--,Europe / VTTXQQ
12/08/2020 at 11:00:27 pm EST,Crewmate,Loss,6,No,No,-,14m 20s,No,0,-,---,Europe / VTTXQQ
12/08/2020 at 10:41:22 pm EST,Crewmate,Loss,8,Yes,No,-,13m 02s,No,0,08m 50s,--,Europe / VTTXQQ
12/08/2020 at 10:24:19 pm EST,Crewmate,Loss,7,No,No,-,05m 13s,No,0,-,---,Europe / VTTXQQ
12/08/2020 at 10:15:06 pm EST,Crewmate,Win,7,No,Yes,-,06m 45s,No,0,-,++,Europe / VTTXQQ
12/08/2020 at 10:03:02 pm EST,Imposter,Win,-,-,-,2,12m 36s,No,N/A,-,+++,Europe / VTTXQQ
12/08/2020 at 9:47:41 pm EST,Imposter,Loss,-,-,-,1,01m 28s,Yes,N/A,-,N/A,Europe / RLNKUF
12/08/2020 at 9:40:37 pm EST,Crewmate,Loss,6,No,Yes,-,05m 14s,No,1,-,---,Europe / RLNKUF
12/08/2020 at 9:31:19 pm EST,Crewmate,Win,8,Yes,No,-,07m 46s,No,0,07m 46s,++,Europe / RLNKUF
12/08/2020 at 1:10:04 am EST,Crewmate,Loss,7,Yes,Yes,-,19m 38s,No,1,11m 00s,--,NA / FATWCF
12/08/2020 at 12:45:49 am EST,Crewmate,Loss,7,Yes,Yes,-,12m 19s,No,1,09m 01s,--,NA / FATWCF
12/08/2020 at 12:30:22 am EST,Imposter,Win,-,-,-,3,08m 55s,No,N/A,-,+++,NA / FATWCF
12/08/2020 at 12:16:47 am EST,Crewmate,Win,8,Yes,Yes,-,18m 26s,No,1,14m 32s,++,NA / BRFSZF
12/07/2020 at 11:56:42 pm EST,Crewmate,Loss,8,Yes,Yes,-,17m 02s,No,0,09m 26s,--,NA / BRFSZF
12/07/2020 at 11:37:49 pm EST,Crewmate,Win,5,No,No,-,05m 47s,No,0,-,++,NA / BRFSZF
12/07/2020 at 11:24:17 pm EST,Imposter,Win,-,-,-,5,05m 40s,No,N/A,-,+++,NA / IKPWHF
12/07/2020 at 11:12:09 pm EST,Crewmate,Win,7,Yes,No,-,10m 32s,No,0,05m 15s,++,NA / IKPWHF
12/07/2020 at 10:43:52 pm EST,Crewmate,Win,5,No,No,-,10m 48s,No,1,-,++,NA / IKPWHF
12/07/2020 at 10:32:47 pm EST,Crewmate,Loss,7,Yes,Yes,-,12m 44s,No,0,12m 43s,--,NA / IKPWHF
12/07/2020 at 10:18:22 pm EST,Imposter,Win,-,-,-,2,07m 46s,No,N/A,-,+++,NA / IKPWHF
12/07/2020 at 10:01:00 pm EST,Imposter,Win,-,-,-,0,00m 00s,No,N/A,-,N/A,NA / RTAXDF
12/07/2020 at 9:57:06 pm EST,Crewmate,Loss,1,No,Yes,-,01m 50s,No,0,-,N/A,NA / RTAXDF
12/07/2020 at 9:41:52 pm EST,Crewmate,Loss,7,No,Yes,-,08m 54s,No,0,-,---,NA / ITURDF
12/07/2020 at 9:24:08 pm EST,Crewmate,Win,8,Yes,Yes,-,24m 13s,No,1,13m 26s,++,NA / ITURDF
12/07/2020 at 8:58:39 pm EST,Imposter,Loss,-,-,-,2,10m 34s,Yes,N/A,-,-,NA / ITURDF
12/07/2020 at 2:07:10 am EST,Crewmate,Win,3,No,Yes,-,15m 47s,No,0,-,++,NA / HUTXKF
12/07/2020 at 1:33:51 am EST,Crewmate,Win,7,Yes,Yes,-,12m 15s,No,0,05m 28s,++,NA / HUTXKF
12/07/2020 at 12:57:20 am EST,Crewmate,Win,7,Yes,No,-,16m 58s,No,0,14m 00s,++,NA / HUTXKF
12/06/2020 at 9:52:44 pm EST,Crewmate,Win,8,Yes,Yes,-,17m 20s,No,0,04m 59s,++,NA / JKQLUF
12/06/2020 at 9:31:27 pm EST,Imposter,Loss,-,-,-,1,11m 31s,No,N/A,-,--,NA / JKQLUF
12/06/2020 at 9:19:28 pm EST,Crewmate,Win,4,No,No,-,11m 28s,No,1,-,++,NA / JKQLUF
12/06/2020 at 9:06:56 pm EST,Crewmate,Loss,4,No,Yes,-,12m 33s,No,0,-,---,NA / JKQLUF
12/06/2020 at 4:34:13 pm EST,Crewmate,Win,8,Yes,Yes,-,21m 02s,No,0,14m 07s,++,Europe / DSYWJF
12/06/2020 at 4:12:28 pm EST,Crewmate,Loss,7,No,Yes,-,08m 40s,No,0,-,---,Europe / DSYWJF
12/06/2020 at 3:59:02 pm EST,Crewmate,Win,4,No,No,-,07m 50s,No,1,-,++,Europe / DSYWJF
12/06/2020 at 3:48:06 pm EST,Crewmate,Win,8,Yes,No,-,12m 17s,No,0,08m 17s,++,Europe / DSYWJF
12/06/2020 at 3:30:51 pm EST,Crewmate,Loss,7,No,No,-,10m 23s,No,1,-,---,Europe / DSYWJF
12/06/2020 at 3:14:08 pm EST,Imposter,Win,-,-,-,2,11m 59s,No,N/A,-,+++,Europe / HRGJOF
12/06/2020 at 2:57:33 pm EST,Imposter,Win,-,-,-,2,00m 49s,No,N/A,-,N/A,Europe / HRGJOF
12/06/2020 at 2:55:28 pm EST,Imposter,Win,-,-,-,3,08m 47s,No,N/A,-,+++,Europe / HRGJOF
12/06/2020 at 2:44:31 pm EST,Crewmate,Loss,6,No,Yes,-,12m 43s,No,0,-,---,Europe / HRGJOF
12/06/2020 at 2:21:07 pm EST,Crewmate,Loss,7,Yes,Yes,-,21m 37s,No,0,13m 10s,--,Europe / HRGJOF
12/06/2020 at 12:55:57 am EST,Crewmate,Loss,7,No,Yes,-,11m 40s,No,1,-,---,Europe / RUFQCF
12/06/2020 at 12:43:22 am EST,Crewmate,Win,8,Yes,Yes,-,11m 29s,No,0,05m 01s,++,Europe / RUFQCF
12/06/2020 at 12:27:10 am EST,Crewmate,Win,8,Yes,No,-,11m 31s,No,0,05m 45s,++,Europe / RUFQCF
12/06/2020 at 12:14:34 am EST,Crewmate,Win,8,Yes,No,-,10m 36s,No,0,06m 55s,++,Europe / RUFQCF
12/06/2020 at 12:02:37 am EST,Crewmate,Loss,8,Yes,Yes,-,11m 12s,No,0,07m 43s,--,Europe / RUFQCF
12/05/2020 at 11:45:54 pm EST,Imposter,Win,-,-,-,4,21m 23s,No,N/A,-,+++,Europe / RUFQCF
