Game Completed Date,Team,Outcome,Task Completed,All Tasks Completed,Murdered,Imposter Kills,Game Length,Ejected,Sabotages Fixed,Time to complete all tasks,Rank Change,Region/Game Code
12/11/2020 at 10:09:43 pm EST,Crewmate,Win,0,No,No,-,03m 59s,No,2,-,N/A,NA / OFYKKF
12/11/2020 at 1:50:09 am EST,Crewmate,Loss,4,No,Yes,-,06m 56s,No,0,-,---,NA / UGIVUF
12/11/2020 at 1:42:07 am EST,Imposter,Loss,-,-,-,3,06m 45s,No,N/A,-,-,NA / UGIVUF
12/11/2020 at 1:31:12 am EST,Imposter,Win,-,-,-,3,09m 40s,No,N/A,-,+++,NA / UGIVUF
12/11/2020 at 12:54:37 am EST,Imposter,Win,-,-,-,4,09m 22s,No,N/A,-,+++,NA / CZBSIF
12/11/2020 at 12:43:40 am EST,Crewmate,Win,7,Yes,No,-,10m 37s,No,0,10m 36s,++,NA / CZBSIF
12/11/2020 at 12:31:57 am EST,Crewmate,Win,7,Yes,Yes,-,14m 16s,No,1,09m 45s,++,NA / CZBSIF
12/11/2020 at 12:16:08 am EST,Imposter,Loss,-,-,-,1,07m 16s,No,N/A,-,--,NA / CZBSIF
12/11/2020 at 12:07:01 am EST,Imposter,Loss,-,-,-,2,09m 04s,No,N/A,-,-,NA / CZBSIF
12/10/2020 at 11:55:41 pm EST,Crewmate,Win,0,No,No,-,01m 06s,No,0,-,N/A,NA / HATYVF
12/10/2020 at 11:52:49 pm EST,Imposter,Loss,-,-,-,3,06m 45s,Yes,N/A,-,-,NA / HATYVF
12/10/2020 at 11:45:06 pm EST,Crewmate,Win,2,No,No,-,01m 37s,No,0,-,N/A,NA / HATYVF
12/10/2020 at 11:40:39 pm EST,Crewmate,Loss,7,Yes,Yes,-,10m 22s,No,0,07m 31s,--,NA / HATYVF
12/10/2020 at 12:56:59 am EST,Imposter,Loss,-,-,-,2,08m 25s,No,N/A,-,-,NA / JLZNKF
12/10/2020 at 12:47:58 am EST,Crewmate,Win,4,No,No,-,06m 58s,No,1,-,++,NA / JLZNKF
12/10/2020 at 12:39:45 am EST,Crewmate,Loss,4,No,Yes,-,08m 21s,No,0,-,---,NA / JLZNKF
12/10/2020 at 12:29:40 am EST,Crewmate,Loss,3,No,No,-,07m 49s,No,1,-,---,NA / JLZNKF
12/10/2020 at 12:20:27 am EST,Imposter,Win,-,-,-,2,07m 32s,No,N/A,-,+++,NA / JLZNKF
12/10/2020 at 12:09:36 am EST,Imposter,Win,-,-,-,4,12m 24s,No,N/A,-,+++,NA / JLZNKF
12/09/2020 at 11:55:41 pm EST,Crewmate,Win,7,Yes,No,-,20m 44s,No,0,09m 57s,++,NA / JLZNKF
12/09/2020 at 11:33:09 pm EST,Imposter,Loss,-,-,-,2,18m 32s,No,N/A,-,-,NA / JLZNKF
12/09/2020 at 11:13:13 pm EST,Crewmate,Loss,7,Yes,Yes,-,14m 00s,No,0,13m 59s,--,NA / JLZNKF
12/09/2020 at 10:58:26 pm EST,Crewmate,Win,7,Yes,Yes,-,16m 21s,No,1,10m 52s,++,NA / JLZNKF
12/09/2020 at 10:41:31 pm EST,Crewmate,Win,4,No,No,-,12m 59s,No,2,-,++,NA / JLZNKF
12/09/2020 at 10:22:40 pm EST,Crewmate,Win,1,No,No,-,01m 24s,No,0,-,N/A,NA / KVMHBF
12/09/2020 at 10:20:04 pm EST,Crewmate,Loss,6,Yes,Yes,-,12m 10s,No,0,05m 13s,--,NA / KVMHBF
12/09/2020 at 10:06:17 pm EST,Imposter,Loss,-,-,-,4,08m 46s,Yes,N/A,-,-,NA / KVMHBF
12/09/2020 at 9:52:31 pm EST,Imposter,Loss,-,-,-,3,10m 11s,Yes,N/A,-,-,NA / KVMHBF
12/09/2020 at 9:37:19 pm EST,Crewmate,Loss,1,No,No,-,03m 27s,No,0,-,N/A,NA / KVMHBF
12/09/2020 at 9:30:00 pm EST,Crewmate,Loss,5,Yes,No,-,06m 17s,No,1,05m 04s,--,NA / KVMHBF
12/09/2020 at 9:20:02 pm EST,Crewmate,Loss,4,No,No,-,10m 02s,No,1,-,---,NA / KVMHBF
12/09/2020 at 8:58:27 pm EST,Crewmate,Loss,4,No,Yes,-,07m 57s,No,1,-,---,NA / EDSDIF
12/07/2020 at 11:49:42 pm EST,Crewmate,Loss,4,No,Yes,-,04m 43s,No,0,-,N/A,NA / ZBBIUF
12/07/2020 at 11:44:11 pm EST,Crewmate,Loss,2,No,Yes,-,03m 58s,No,0,-,N/A,NA / ZBBIUF
12/07/2020 at 11:38:03 pm EST,Crewmate,Loss,5,No,No,-,08m 58s,No,1,-,---,NA / ZBBIUF
12/07/2020 at 11:26:33 pm EST,Crewmate,Loss,7,Yes,Yes,-,12m 40s,No,0,08m 56s,--,NA / ZBBIUF
12/07/2020 at 11:12:47 pm EST,Crewmate,Win,7,Yes,No,-,12m 24s,No,3,10m 12s,++,NA / ZBBIUF
12/07/2020 at 10:54:26 pm EST,Crewmate,Win,4,No,No,-,04m 09s,No,0,01m 56s,N/A,NA / ELFJBF
12/06/2020 at 11:54:12 pm EST,Crewmate,Win,7,Yes,Yes,-,14m 06s,No,0,10m 23s,++,NA / EXXLIF
12/06/2020 at 11:38:16 pm EST,Crewmate,Loss,8,Yes,No,-,10m 11s,No,0,09m 56s,--,NA / EXXLIF
12/06/2020 at 11:26:33 pm EST,Crewmate,Loss,5,No,Yes,-,07m 17s,No,0,-,---,NA / EXXLIF
12/06/2020 at 11:18:24 pm EST,Imposter,Win,-,-,-,2,07m 35s,No,N/A,-,+++,NA / EXXLIF
12/06/2020 at 11:07:19 pm EST,Crewmate,Loss,5,No,No,-,10m 17s,No,0,-,---,NA / EXXLIF
12/06/2020 at 10:51:47 pm EST,Crewmate,Loss,8,Yes,No,-,13m 30s,No,0,07m 44s,--,NA / EXXLIF
12/06/2020 at 10:35:18 pm EST,Crewmate,Loss,5,No,No,-,10m 34s,No,0,-,---,NA / EXXLIF
12/06/2020 at 10:23:55 pm EST,Crewmate,Loss,4,No,No,-,07m 49s,No,1,-,---,NA / EXXLIF
12/06/2020 at 10:15:16 pm EST,Crewmate,Win,8,Yes,No,-,11m 21s,No,2,08m 22s,++,NA / EXXLIF
12/06/2020 at 10:03:04 pm EST,Crewmate,Win,8,Yes,Yes,-,16m 33s,No,1,08m 18s,++,NA / EXXLIF
12/06/2020 at 9:41:38 pm EST,Crewmate,Win,4,No,No,-,10m 44s,No,1,-,++,NA / GKIYDF
12/06/2020 at 9:28:24 pm EST,Crewmate,Loss,7,Yes,Yes,-,13m 11s,No,0,09m 00s,--,NA / GKIYDF
12/06/2020 at 9:14:41 pm EST,Imposter,Win,-,-,-,4,17m 00s,No,N/A,-,+++,NA / GKIYDF
12/06/2020 at 8:53:43 pm EST,Crewmate,Win,3,No,No,-,07m 06s,No,0,-,++,NA / PNSEMF
12/06/2020 at 8:45:47 pm EST,Imposter,Loss,-,-,-,3,06m 40s,Yes,N/A,-,-,NA / PNSEMF
12/06/2020 at 8:37:38 pm EST,Crewmate,Win,4,No,Yes,-,11m 13s,No,0,03m 53s,++,NA / PNSEMF
12/06/2020 at 8:21:10 pm EST,Crewmate,Win,1,No,Yes,-,02m 03s,No,0,-,N/A,NA / PNSEMF
12/05/2020 at 12:52:26 am EST,Crewmate,Loss,3,No,No,-,11m 43s,No,4,-,---,Europe / QFGWWQ
12/05/2020 at 12:39:48 am EST,Crewmate,Win,6,No,Yes,-,13m 00s,No,0,-,++,Europe / QFGWWQ
12/04/2020 at 10:50:09 pm EST,Crewmate,Win,2,No,No,-,00m 57s,No,0,-,N/A,NA / ITHWCF
12/04/2020 at 10:46:18 pm EST,Crewmate,Loss,4,No,No,-,12m 47s,Yes,0,-,---,NA / HWMXGF
12/04/2020 at 10:32:10 pm EST,Crewmate,Loss,8,Yes,Yes,-,17m 59s,No,0,12m 04s,--,NA / HWMXGF
12/04/2020 at 10:09:50 pm EST,Crewmate,Loss,3,No,No,-,09m 23s,Yes,2,-,---,NA / HWMXGF
12/03/2020 at 11:59:01 pm EST,Crewmate,Loss,4,No,No,-,02m 11s,No,1,-,N/A,NA / TZLCBF
12/03/2020 at 11:56:02 pm EST,Imposter,Win,-,-,-,5,02m 22s,No,N/A,-,N/A,NA / TZLCBF
